1,0.7,0.8,0.9,33,0,0.00183887266567908,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00494484663733747,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00676891556440387,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00426538720207754,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.0027242369472282,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00850181492064148,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00570076664576773,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00974604974945541,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00796099804709665,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00339018137205858,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00183887266567908,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00494484663733747,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00676891556440387,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00426538720207754,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.0027242369472282,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00850181492064148,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.27957108251285,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,8.84833657927811,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.92535322210751,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,9.15127755308058,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,2.53433680629823,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.16890108019579,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,3.17826186672319,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.69545710501261,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1.06303284098394,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,7.9458275529556,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.27957108251285,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,8.84833657927811,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.92535322210751,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,9.15127755308058,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,2.53433680629823,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.16890108019579,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,3.17826186672319,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.69545710501261,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1.06303284098394,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,7.9458275529556,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.27957108251285,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,8.84833657927811,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,4.92535322210751,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,9.15127755308058,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,2.53433680629823,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.16890108019579,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,3.17826186672319,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,6.69545710501261,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1.06303284098394,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,7.9458275529556,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.151732706176117,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1986648679059,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0950371998047922,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0850233341520652,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0548167186987121,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.169495396402199,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.132453271483537,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.123614288924728,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0761774612253066,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.172261386335595,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.151732706176117,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1986648679059,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0950371998047922,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0850233341520652,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0548167186987121,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.169495396402199,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.132453271483537,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.123614288924728,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0761774612253066,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.172261386335595,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.151732706176117,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1986648679059,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0950371998047922,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0850233341520652,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0548167186987121,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.169495396402199,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.132453271483537,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.123614288924728,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.0761774612253066,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.172261386335595,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0295566778704524,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0208907944867387,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0643350092407782,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0744253109360579,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0881501125711948,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0397901678648777,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0108723325098399,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0563460108858999,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0530368279931135,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0992686480840202,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0295566778704524,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0208907944867387,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0643350092407782,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0744253109360579,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0881501125711948,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0397901678648777,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0108723325098399,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0563460108858999,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0530368279931135,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0992686480840202,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0295566778704524,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0208907944867387,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0643350092407782,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0744253109360579,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0881501125711948,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0397901678648777,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0108723325098399,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0563460108858999,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0530368279931135,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.0992686480840202,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,24.7026640782598,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,19.8067718827864,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,1.30950422373135,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,41.8194185789209,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,31.4106159291696,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,14.1988476788625,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,26.9512368172873,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,10.5475959989009,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,36.9415110685397,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,46.4135505080223,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,24.7026640782598,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,19.8067718827864,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,1.30950422373135,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,41.8194185789209,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,31.4106159291696,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,14.1988476788625,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,26.9512368172873,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,10.5475959989009,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,36.9415110685397,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,46.4135505080223,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,24.7026640782598,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,19.8067718827864,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,1.30950422373135,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,41.8194185789209,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,31.4106159291696,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,14.1988476788625,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,26.9512368172873,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,10.5475959989009,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,36.9415110685397,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,46.4135505080223,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.807211235691793,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.892352345271502,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.862362209244166,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.814374490277842,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.82635337799089,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.846133666948881,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.830767964746337,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.851075903926976,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.889337393071037,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.870375014313031,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.807211235691793,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.892352345271502,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.862362209244166,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.814374490277842,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.82635337799089,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.846133666948881,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.830767964746337,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.851075903926976,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.889337393071037,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.870375014313031,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.807211235691793,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.892352345271502,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.862362209244166,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.814374490277842,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.82635337799089,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.846133666948881,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.830767964746337,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.851075903926976,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.889337393071037,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.870375014313031,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.31742871071212
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.223211880549788
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.471390857454389
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.273534444933757
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.238861751519144
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.419385329596698
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.176707945391536
